,Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
2717,2717,119302,Female,Loyal Customer,66,Business travel,Eco,214,3,4,4,4,4,4,3,3,3,3,3,3,3,2,7,0.0,neutral or dissatisfied
2718,2718,76644,Female,Loyal Customer,67,Personal Travel,Eco,481,1,3,2,4,4,4,4,1,1,2,1,3,1,4,0,0.0,neutral or dissatisfied
2719,2719,8026,Male,Loyal Customer,53,Business travel,Business,1517,0,4,0,4,5,4,4,2,2,2,2,4,2,4,0,0.0,satisfied
2720,2720,36504,Male,Loyal Customer,26,Business travel,Business,3087,3,3,3,3,4,4,4,4,4,1,5,2,2,4,85,91.0,satisfied
2721,2721,85490,Male,Loyal Customer,23,Personal Travel,Eco,152,0,5,0,2,2,0,2,2,3,4,4,3,4,2,1,0.0,satisfied
2722,2722,6978,Female,Loyal Customer,54,Business travel,Business,147,1,1,1,1,5,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
2723,2723,93212,Female,Loyal Customer,7,Personal Travel,Eco,1845,2,4,2,3,3,2,3,3,4,5,4,3,4,3,0,0.0,neutral or dissatisfied
2724,2724,84183,Female,Loyal Customer,35,Business travel,Business,432,3,3,3,3,5,4,5,5,5,5,5,3,5,5,0,2.0,satisfied
2725,2725,67968,Female,disloyal Customer,38,Business travel,Eco Plus,1126,2,1,1,4,2,1,2,2,2,3,4,3,3,2,20,13.0,neutral or dissatisfied
2726,2726,45719,Male,Loyal Customer,47,Business travel,Business,624,1,4,3,4,3,4,3,1,1,2,1,4,1,1,14,15.0,neutral or dissatisfied
2727,2727,109062,Female,disloyal Customer,8,Business travel,Eco,849,4,4,4,3,4,4,4,4,1,2,3,2,4,4,39,29.0,neutral or dissatisfied
2728,2728,114835,Female,Loyal Customer,55,Business travel,Business,447,2,2,2,2,4,4,5,5,5,5,5,4,5,5,0,0.0,satisfied
2729,2729,100982,Male,Loyal Customer,36,Business travel,Business,1669,5,5,1,5,2,1,2,2,2,2,2,1,2,5,0,0.0,satisfied
2730,2730,63793,Male,Loyal Customer,38,Personal Travel,Eco,1721,2,4,2,2,2,2,2,2,5,2,3,4,4,2,0,0.0,neutral or dissatisfied
2731,2731,53580,Male,Loyal Customer,23,Personal Travel,Eco,1195,3,5,3,2,1,3,2,1,5,3,4,5,4,1,4,0.0,neutral or dissatisfied
2732,2732,58033,Male,disloyal Customer,20,Business travel,Business,612,5,4,5,2,3,5,3,3,3,4,5,5,5,3,0,0.0,satisfied
2733,2733,72620,Male,Loyal Customer,47,Personal Travel,Eco,929,4,4,4,3,5,4,5,5,3,2,5,3,5,5,0,0.0,neutral or dissatisfied
2734,2734,60598,Female,Loyal Customer,24,Business travel,Business,1558,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,12.0,satisfied
2735,2735,115292,Male,disloyal Customer,23,Business travel,Eco,337,4,1,4,2,2,4,5,2,3,1,3,1,2,2,11,12.0,neutral or dissatisfied
2736,2736,96135,Male,Loyal Customer,43,Business travel,Business,3890,1,2,2,2,4,3,3,1,1,2,1,1,1,3,30,18.0,neutral or dissatisfied
2737,2737,107633,Female,Loyal Customer,7,Personal Travel,Eco Plus,423,2,2,4,3,3,4,3,3,4,4,3,2,4,3,1,0.0,neutral or dissatisfied
2738,2738,79516,Male,Loyal Customer,28,Business travel,Business,2472,2,2,2,2,5,5,5,5,4,5,4,3,4,5,0,0.0,satisfied
2739,2739,29681,Male,Loyal Customer,31,Business travel,Eco Plus,909,5,2,2,2,5,5,5,5,2,5,2,4,5,5,0,1.0,satisfied
2740,2740,24613,Female,disloyal Customer,28,Business travel,Eco,526,4,3,4,2,3,4,3,3,1,2,5,1,5,3,0,1.0,satisfied
2741,2741,81952,Male,Loyal Customer,56,Business travel,Business,1535,5,5,5,5,5,4,4,5,5,5,5,4,5,3,0,0.0,satisfied
2742,2742,109154,Male,Loyal Customer,48,Business travel,Business,1528,4,4,4,4,4,4,5,3,3,3,3,4,3,4,0,0.0,satisfied
2743,2743,2018,Male,Loyal Customer,55,Business travel,Business,1520,1,1,1,1,5,5,4,3,3,3,3,5,3,3,48,48.0,satisfied
2744,2744,22363,Male,Loyal Customer,35,Business travel,Business,83,1,1,5,1,1,5,2,5,5,4,5,5,5,2,1,0.0,satisfied
2745,2745,54312,Male,Loyal Customer,45,Business travel,Business,1597,4,1,4,4,1,5,1,4,4,4,4,3,4,4,0,0.0,satisfied
2746,2746,13977,Female,Loyal Customer,28,Personal Travel,Eco Plus,192,2,4,0,2,2,0,2,2,4,3,4,3,5,2,0,0.0,neutral or dissatisfied
2747,2747,4849,Male,Loyal Customer,29,Business travel,Business,3198,1,3,3,3,1,1,1,1,4,5,4,1,3,1,0,0.0,neutral or dissatisfied
2748,2748,78821,Male,Loyal Customer,40,Personal Travel,Eco,554,2,4,2,3,4,2,4,4,4,4,5,3,4,4,0,3.0,neutral or dissatisfied
2749,2749,19409,Female,Loyal Customer,69,Personal Travel,Business,645,3,5,2,2,2,4,3,2,2,2,2,3,2,2,69,46.0,neutral or dissatisfied
2750,2750,1491,Female,Loyal Customer,54,Business travel,Business,737,4,4,4,4,4,2,2,4,4,4,4,1,4,1,0,0.0,neutral or dissatisfied
2751,2751,91845,Male,disloyal Customer,26,Business travel,Business,1797,2,2,2,3,2,2,1,2,3,5,4,5,5,2,0,0.0,neutral or dissatisfied
2752,2752,92791,Male,disloyal Customer,33,Business travel,Eco,1423,2,2,2,3,4,2,5,4,1,2,2,2,4,4,0,0.0,neutral or dissatisfied
2753,2753,38522,Female,Loyal Customer,46,Business travel,Eco,2475,4,3,3,3,3,5,1,4,4,4,4,3,4,2,0,0.0,satisfied
2754,2754,24309,Female,Loyal Customer,42,Personal Travel,Eco Plus,302,4,5,4,2,4,4,5,5,5,4,5,3,5,5,0,0.0,satisfied
2755,2755,70599,Male,disloyal Customer,27,Business travel,Business,2611,2,2,2,3,2,4,4,3,3,5,4,4,5,4,0,17.0,neutral or dissatisfied
2756,2756,55386,Female,Loyal Customer,21,Personal Travel,Eco,413,1,4,1,2,3,1,3,3,4,3,4,3,4,3,0,0.0,neutral or dissatisfied
2757,2757,52337,Male,Loyal Customer,53,Business travel,Eco,261,2,4,4,4,2,2,2,2,3,3,1,1,1,2,0,1.0,neutral or dissatisfied
2758,2758,58253,Male,Loyal Customer,67,Personal Travel,Eco,849,0,3,0,3,5,0,5,5,3,1,5,4,1,5,0,0.0,satisfied
2759,2759,86750,Male,Loyal Customer,23,Business travel,Business,2530,4,4,4,4,4,4,4,4,3,5,5,3,5,4,0,0.0,satisfied
2760,2760,50911,Female,Loyal Customer,22,Personal Travel,Eco,373,3,2,5,3,4,5,4,4,2,2,3,1,3,4,0,0.0,neutral or dissatisfied
2761,2761,105702,Male,Loyal Customer,22,Business travel,Business,2785,4,1,1,1,4,4,4,4,2,4,3,4,3,4,14,19.0,neutral or dissatisfied
2762,2762,61818,Female,Loyal Customer,40,Personal Travel,Eco,1635,1,4,2,3,1,2,1,1,4,3,4,5,5,1,45,28.0,neutral or dissatisfied
2763,2763,95500,Female,Loyal Customer,77,Business travel,Eco Plus,496,4,2,2,2,4,2,3,4,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
2764,2764,36435,Male,Loyal Customer,25,Personal Travel,Eco,369,3,3,3,2,4,3,4,4,4,3,3,4,2,4,0,0.0,neutral or dissatisfied
2765,2765,79734,Male,Loyal Customer,26,Business travel,Business,3510,1,1,1,1,3,3,3,3,4,3,4,3,4,3,35,47.0,satisfied
2766,2766,71907,Female,Loyal Customer,52,Personal Travel,Eco,1846,2,5,2,3,4,5,4,4,4,2,4,5,4,5,0,0.0,neutral or dissatisfied
2767,2767,97307,Female,Loyal Customer,52,Business travel,Business,1843,2,2,2,2,4,4,5,5,5,5,5,4,5,5,23,15.0,satisfied
2768,2768,51029,Male,Loyal Customer,56,Personal Travel,Eco,78,3,4,3,2,3,3,3,3,4,5,5,3,5,3,0,0.0,neutral or dissatisfied
2769,2769,34313,Female,Loyal Customer,55,Business travel,Eco Plus,280,3,3,3,3,4,3,3,3,3,3,3,2,3,2,4,21.0,neutral or dissatisfied
2770,2770,95908,Female,Loyal Customer,50,Business travel,Business,2612,2,2,2,2,3,5,5,5,5,5,5,4,5,3,0,0.0,satisfied
2771,2771,17612,Male,Loyal Customer,31,Business travel,Business,1892,4,4,4,4,5,5,5,5,2,5,3,3,4,5,0,0.0,satisfied
2772,2772,91370,Female,Loyal Customer,54,Personal Travel,Eco Plus,406,3,5,3,1,2,5,5,5,5,3,5,4,5,4,0,0.0,neutral or dissatisfied
2773,2773,56813,Male,Loyal Customer,35,Business travel,Business,1605,2,2,2,2,3,4,4,4,4,4,4,4,4,4,2,0.0,satisfied
2774,2774,91908,Female,disloyal Customer,29,Business travel,Eco,1368,4,4,4,3,2,4,2,2,4,5,2,3,4,2,29,11.0,neutral or dissatisfied
2775,2775,92527,Female,Loyal Customer,62,Personal Travel,Eco,2139,5,5,5,3,4,4,4,3,3,5,1,4,3,3,0,0.0,satisfied
2776,2776,58544,Male,disloyal Customer,35,Business travel,Business,1514,3,3,3,1,4,3,1,4,5,4,4,5,5,4,0,0.0,neutral or dissatisfied
2777,2777,54336,Female,Loyal Customer,61,Personal Travel,Eco,1597,1,5,1,4,3,5,5,5,5,1,5,4,5,3,0,0.0,neutral or dissatisfied
2778,2778,114069,Male,Loyal Customer,52,Business travel,Business,2139,1,1,5,1,2,5,4,4,4,4,4,3,4,4,0,7.0,satisfied
2779,2779,22676,Male,disloyal Customer,23,Business travel,Eco,589,2,0,2,2,2,5,5,1,2,5,2,5,2,5,154,176.0,neutral or dissatisfied
2780,2780,50358,Male,Loyal Customer,33,Business travel,Eco,86,4,4,4,4,4,4,4,4,5,3,5,5,5,4,0,0.0,satisfied
2781,2781,8408,Female,disloyal Customer,54,Business travel,Business,862,2,2,2,3,3,2,3,3,3,5,4,3,4,3,84,103.0,neutral or dissatisfied
2782,2782,35769,Male,Loyal Customer,48,Business travel,Business,200,4,4,4,4,3,1,5,4,4,4,5,1,4,1,0,0.0,satisfied
2783,2783,42679,Female,Loyal Customer,39,Business travel,Business,627,1,1,1,1,5,2,3,4,4,4,4,3,4,2,51,38.0,satisfied
2784,2784,57490,Female,Loyal Customer,12,Personal Travel,Business,1075,2,2,2,2,3,2,3,3,1,2,3,4,3,3,0,0.0,neutral or dissatisfied
2785,2785,43974,Female,disloyal Customer,21,Business travel,Business,411,4,0,4,2,1,4,1,1,3,4,1,1,4,1,0,2.0,satisfied
2786,2786,92016,Female,Loyal Customer,41,Business travel,Business,1532,4,4,4,4,4,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
2787,2787,104863,Female,Loyal Customer,31,Business travel,Business,1813,2,4,4,4,2,2,2,2,3,1,4,1,4,2,0,3.0,neutral or dissatisfied
2788,2788,11993,Male,Loyal Customer,14,Personal Travel,Eco,643,4,4,4,3,1,4,1,1,3,5,4,5,4,1,54,45.0,neutral or dissatisfied
2789,2789,81354,Female,Loyal Customer,9,Personal Travel,Eco,1299,2,5,2,1,3,2,3,3,3,4,3,5,5,3,0,0.0,neutral or dissatisfied
2790,2790,45486,Male,Loyal Customer,37,Business travel,Business,1950,3,4,4,4,5,3,3,3,3,3,3,1,3,4,0,0.0,neutral or dissatisfied
2791,2791,48595,Male,Loyal Customer,40,Personal Travel,Eco,916,2,5,2,1,1,2,1,1,5,5,5,5,5,1,0,0.0,neutral or dissatisfied
2792,2792,17657,Male,disloyal Customer,17,Business travel,Eco,1008,1,1,1,3,1,1,4,1,2,5,3,4,4,1,33,32.0,neutral or dissatisfied
2793,2793,54905,Female,Loyal Customer,11,Personal Travel,Eco,862,1,4,2,3,2,2,3,2,4,4,4,4,4,2,1,21.0,neutral or dissatisfied
2794,2794,31194,Female,Loyal Customer,39,Business travel,Eco,628,2,4,4,4,2,2,2,2,2,2,2,2,2,2,0,0.0,neutral or dissatisfied
2795,2795,80566,Male,Loyal Customer,36,Business travel,Business,1747,4,4,4,4,2,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
2796,2796,110750,Female,Loyal Customer,53,Business travel,Business,1105,3,3,3,3,3,4,5,4,4,4,4,3,4,5,0,6.0,satisfied
2797,2797,104994,Male,Loyal Customer,9,Personal Travel,Eco,337,3,5,3,4,2,3,2,2,5,3,3,3,1,2,0,0.0,neutral or dissatisfied
2798,2798,115021,Female,Loyal Customer,33,Business travel,Business,3240,1,1,1,1,4,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
2799,2799,75783,Male,Loyal Customer,9,Personal Travel,Eco,813,2,4,2,4,4,2,4,4,3,3,3,3,4,4,0,0.0,neutral or dissatisfied
2800,2800,34660,Female,Loyal Customer,56,Business travel,Business,264,2,2,2,2,3,5,4,5,5,5,5,4,5,5,2,7.0,satisfied
2801,2801,37772,Male,Loyal Customer,33,Business travel,Eco Plus,950,4,5,5,5,4,4,4,4,1,3,3,3,2,4,17,12.0,satisfied
2802,2802,1409,Female,Loyal Customer,53,Personal Travel,Eco Plus,229,2,4,2,2,2,5,5,3,3,2,3,4,3,5,27,19.0,neutral or dissatisfied
2803,2803,66794,Female,Loyal Customer,53,Personal Travel,Eco,3784,3,4,3,3,3,5,5,4,4,4,5,5,5,5,0,0.0,neutral or dissatisfied
2804,2804,31892,Male,Loyal Customer,40,Personal Travel,Eco,2762,3,0,3,1,1,3,1,1,5,5,5,2,3,1,0,0.0,neutral or dissatisfied
2805,2805,108887,Female,Loyal Customer,43,Business travel,Business,2327,4,4,4,4,4,5,5,5,5,5,5,5,5,5,106,104.0,satisfied
2806,2806,108467,Male,Loyal Customer,33,Personal Travel,Eco,1444,4,2,4,3,5,4,5,5,4,3,4,4,4,5,0,0.0,neutral or dissatisfied
2807,2807,80214,Female,Loyal Customer,41,Business travel,Business,2153,3,3,3,3,2,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
2808,2808,58312,Male,Loyal Customer,60,Business travel,Business,1739,4,4,4,4,5,3,5,2,2,2,2,3,2,5,6,0.0,satisfied
2809,2809,63935,Male,Loyal Customer,43,Personal Travel,Eco,1158,2,4,2,3,3,2,5,3,3,4,5,3,4,3,8,0.0,neutral or dissatisfied
2810,2810,119036,Female,Loyal Customer,22,Business travel,Business,2378,5,5,5,5,4,4,4,4,5,4,3,3,4,4,0,0.0,satisfied
2811,2811,92774,Female,disloyal Customer,18,Business travel,Eco,1314,3,2,2,4,5,3,3,5,1,2,4,4,3,5,0,0.0,neutral or dissatisfied
2812,2812,66236,Male,Loyal Customer,70,Business travel,Eco,150,2,1,1,1,2,2,2,2,2,2,3,3,3,2,38,40.0,neutral or dissatisfied
2813,2813,98962,Female,Loyal Customer,72,Business travel,Eco,543,2,5,4,5,3,4,3,2,2,2,2,3,2,1,2,0.0,neutral or dissatisfied
2814,2814,42509,Male,Loyal Customer,46,Business travel,Eco Plus,495,4,5,3,5,3,4,3,3,4,2,5,3,3,3,9,16.0,satisfied
2815,2815,26507,Female,disloyal Customer,23,Business travel,Eco,829,1,2,2,4,2,2,2,2,1,4,3,1,4,2,6,0.0,neutral or dissatisfied
2816,2816,21486,Female,Loyal Customer,36,Business travel,Business,2490,2,3,3,3,3,4,4,3,3,3,2,4,3,2,44,23.0,neutral or dissatisfied
2817,2817,45866,Male,Loyal Customer,49,Personal Travel,Business,913,3,3,3,3,5,4,3,3,3,3,3,3,3,4,0,0.0,neutral or dissatisfied
2818,2818,117358,Male,Loyal Customer,50,Business travel,Business,3929,4,4,4,4,3,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
2819,2819,53715,Male,Loyal Customer,27,Personal Travel,Eco,1208,1,2,1,4,1,1,1,1,2,2,4,3,3,1,0,0.0,neutral or dissatisfied
2820,2820,96598,Female,Loyal Customer,57,Business travel,Eco Plus,461,4,3,4,4,5,1,2,4,4,4,4,4,4,5,0,14.0,satisfied
2821,2821,72560,Male,disloyal Customer,23,Business travel,Eco,929,3,3,3,3,3,3,3,3,3,4,5,5,5,3,0,0.0,neutral or dissatisfied
2822,2822,66498,Female,Loyal Customer,39,Business travel,Business,447,5,5,5,5,4,5,4,4,4,5,4,4,4,5,0,0.0,satisfied
2823,2823,122787,Male,Loyal Customer,48,Business travel,Business,2894,5,5,5,5,4,4,4,4,4,4,4,4,4,3,0,11.0,satisfied
2824,2824,63584,Male,disloyal Customer,23,Business travel,Eco,2133,3,3,3,3,1,3,1,1,1,1,3,3,3,1,1,0.0,neutral or dissatisfied
2825,2825,118882,Male,Loyal Customer,49,Business travel,Business,3249,4,4,4,4,3,4,4,5,5,5,5,5,5,5,9,1.0,satisfied
2826,2826,78533,Male,Loyal Customer,64,Personal Travel,Eco,526,2,4,2,1,3,2,3,3,5,2,4,3,4,3,0,2.0,neutral or dissatisfied
2827,2827,75175,Male,Loyal Customer,42,Business travel,Business,1744,5,2,5,5,4,3,5,3,3,3,3,5,3,5,8,5.0,satisfied
2828,2828,26213,Female,disloyal Customer,21,Business travel,Eco,270,4,0,4,1,3,4,4,3,5,2,1,4,4,3,15,0.0,neutral or dissatisfied
2829,2829,95358,Female,Loyal Customer,19,Personal Travel,Eco,496,4,4,4,3,5,4,1,5,4,3,4,4,4,5,0,0.0,neutral or dissatisfied
2830,2830,102041,Male,Loyal Customer,43,Business travel,Business,3075,2,2,2,2,5,3,3,2,2,2,2,1,2,3,16,0.0,neutral or dissatisfied
2831,2831,108387,Male,Loyal Customer,56,Personal Travel,Eco,1750,3,4,3,4,2,3,2,2,1,4,3,3,4,2,1,0.0,neutral or dissatisfied
2832,2832,34205,Female,Loyal Customer,24,Personal Travel,Eco,1046,2,2,2,3,3,2,3,3,2,5,4,4,3,3,3,0.0,neutral or dissatisfied
2833,2833,63804,Male,Loyal Customer,33,Business travel,Business,2724,4,4,4,4,5,5,5,5,3,2,4,3,5,5,2,5.0,satisfied
2834,2834,68404,Male,Loyal Customer,44,Business travel,Business,1045,3,3,3,3,4,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
2835,2835,123202,Female,Loyal Customer,66,Personal Travel,Eco,650,3,5,3,5,5,5,3,5,5,3,5,1,5,4,0,0.0,neutral or dissatisfied
2836,2836,90963,Female,Loyal Customer,33,Business travel,Business,515,3,3,3,3,4,2,5,4,4,4,4,5,4,1,0,0.0,satisfied
2837,2837,55239,Female,Loyal Customer,36,Business travel,Eco,609,3,5,4,5,3,3,3,3,3,4,3,4,3,3,0,0.0,neutral or dissatisfied
2838,2838,25942,Male,Loyal Customer,69,Business travel,Eco Plus,594,5,5,5,5,5,5,5,5,1,3,1,5,4,5,0,0.0,satisfied
2839,2839,45935,Female,Loyal Customer,41,Personal Travel,Eco,563,2,4,2,1,2,2,2,2,4,5,5,3,5,2,0,0.0,neutral or dissatisfied
2840,2840,105848,Male,Loyal Customer,57,Business travel,Business,842,2,2,2,2,3,4,5,4,4,4,4,5,4,3,8,11.0,satisfied
2841,2841,88334,Female,Loyal Customer,53,Business travel,Business,444,3,1,3,3,5,2,2,3,3,3,3,1,3,1,19,27.0,neutral or dissatisfied
2842,2842,90987,Male,Loyal Customer,21,Business travel,Eco,581,2,3,3,3,2,2,1,2,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
2843,2843,17452,Female,Loyal Customer,65,Business travel,Eco Plus,351,2,1,1,1,2,2,2,1,3,4,3,2,4,2,156,167.0,neutral or dissatisfied
2844,2844,86671,Female,Loyal Customer,58,Personal Travel,Eco Plus,746,3,5,3,3,3,4,4,2,2,3,2,3,2,5,0,0.0,neutral or dissatisfied
2845,2845,129736,Female,Loyal Customer,32,Business travel,Business,308,3,3,3,3,5,5,5,5,4,2,4,4,5,5,0,0.0,satisfied
2846,2846,81350,Female,Loyal Customer,62,Personal Travel,Eco,1299,1,4,1,3,2,4,4,5,5,1,4,4,5,4,118,111.0,neutral or dissatisfied
2847,2847,31870,Female,Loyal Customer,63,Personal Travel,Business,4983,0,5,0,2,0,5,1,3,2,4,3,1,5,1,3,0.0,satisfied
2848,2848,45258,Female,Loyal Customer,37,Personal Travel,Eco,584,1,4,1,2,1,1,5,1,3,4,4,4,4,1,23,23.0,neutral or dissatisfied
2849,2849,15891,Male,Loyal Customer,37,Business travel,Eco Plus,489,4,1,1,1,4,4,4,4,4,3,4,1,3,4,11,21.0,satisfied
2850,2850,93314,Male,Loyal Customer,19,Personal Travel,Eco Plus,1733,3,5,3,4,1,3,1,1,4,4,5,4,4,1,0,0.0,neutral or dissatisfied
2851,2851,48084,Female,Loyal Customer,25,Business travel,Business,3518,2,2,2,2,4,4,4,4,5,3,2,4,4,4,0,0.0,satisfied
2852,2852,83944,Male,Loyal Customer,30,Business travel,Business,321,0,0,0,3,4,2,2,4,4,3,4,5,4,4,0,7.0,satisfied
2853,2853,40841,Female,Loyal Customer,39,Business travel,Business,2532,0,3,0,4,3,4,3,2,2,2,2,5,2,3,26,7.0,satisfied
2854,2854,92408,Male,Loyal Customer,50,Business travel,Business,1892,4,4,2,4,2,3,5,5,5,5,5,3,5,5,28,14.0,satisfied
2855,2855,11281,Male,Loyal Customer,67,Personal Travel,Eco,224,1,5,0,4,3,0,3,3,5,5,5,3,5,3,0,0.0,neutral or dissatisfied
2856,2856,23693,Male,Loyal Customer,42,Business travel,Eco,212,3,4,4,4,3,3,3,3,2,1,3,1,2,3,0,0.0,neutral or dissatisfied
2857,2857,69419,Male,Loyal Customer,20,Business travel,Business,1096,4,5,5,5,4,4,4,4,4,3,4,4,3,4,75,65.0,neutral or dissatisfied
2858,2858,125557,Female,disloyal Customer,47,Business travel,Eco,226,1,3,1,3,2,1,2,2,2,3,1,1,2,2,0,0.0,neutral or dissatisfied
2859,2859,26249,Female,disloyal Customer,27,Business travel,Eco Plus,404,5,5,5,1,3,1,3,2,4,1,4,3,1,3,202,242.0,satisfied
2860,2860,47602,Female,Loyal Customer,44,Business travel,Business,1549,2,2,2,2,3,2,1,4,4,4,4,2,4,2,0,0.0,satisfied
2861,2861,18997,Male,Loyal Customer,38,Personal Travel,Eco Plus,388,2,5,2,1,4,2,3,4,4,3,4,4,5,4,11,21.0,neutral or dissatisfied
2862,2862,91137,Male,Loyal Customer,21,Personal Travel,Eco,406,2,5,4,3,3,4,3,3,5,5,4,5,4,3,0,0.0,neutral or dissatisfied
2863,2863,88010,Female,Loyal Customer,40,Business travel,Business,545,4,4,4,4,3,4,5,4,4,4,4,4,4,5,17,15.0,satisfied
2864,2864,75413,Female,disloyal Customer,19,Business travel,Eco,790,2,2,2,3,3,2,3,3,4,2,4,3,3,3,0,0.0,neutral or dissatisfied
2865,2865,125485,Female,Loyal Customer,8,Business travel,Eco Plus,2917,3,3,2,3,3,3,3,2,5,4,4,3,2,3,1,0.0,neutral or dissatisfied
2866,2866,76051,Female,Loyal Customer,25,Business travel,Business,3003,2,2,2,2,4,4,4,4,4,2,4,5,5,4,0,0.0,satisfied
2867,2867,103107,Male,Loyal Customer,25,Personal Travel,Eco,546,3,3,5,4,5,5,3,5,1,3,2,4,5,5,0,0.0,neutral or dissatisfied
2868,2868,121490,Female,Loyal Customer,52,Personal Travel,Eco,290,3,1,3,3,1,4,4,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied
2869,2869,17525,Female,Loyal Customer,30,Personal Travel,Eco,352,2,4,2,4,3,2,3,3,4,4,4,3,5,3,0,0.0,neutral or dissatisfied
2870,2870,34311,Male,Loyal Customer,32,Personal Travel,Eco,280,3,4,3,1,4,3,4,4,4,2,4,4,4,4,0,0.0,neutral or dissatisfied
2871,2871,31616,Male,Loyal Customer,57,Business travel,Business,2574,4,1,1,1,1,3,4,4,4,4,4,1,4,2,10,8.0,neutral or dissatisfied
2872,2872,122839,Female,Loyal Customer,49,Business travel,Business,226,2,2,2,2,3,4,4,4,4,4,4,3,4,4,8,0.0,satisfied
2873,2873,17127,Female,Loyal Customer,54,Business travel,Business,2607,1,1,2,1,5,5,5,3,5,2,3,5,4,5,290,284.0,satisfied
2874,2874,107658,Male,Loyal Customer,40,Business travel,Business,3667,3,3,3,3,2,4,5,5,5,5,5,5,5,5,0,0.0,satisfied
2875,2875,89860,Female,Loyal Customer,55,Business travel,Business,1416,5,5,5,5,5,4,5,5,5,5,5,5,5,5,0,0.0,satisfied
2876,2876,105061,Male,Loyal Customer,18,Personal Travel,Eco Plus,255,2,4,2,1,2,2,2,2,3,4,4,4,5,2,7,6.0,neutral or dissatisfied
2877,2877,86089,Male,disloyal Customer,23,Business travel,Eco,356,3,2,3,3,3,3,3,3,3,5,2,4,2,3,28,18.0,neutral or dissatisfied
2878,2878,84180,Male,Loyal Customer,12,Personal Travel,Eco Plus,231,2,2,2,4,2,2,2,2,2,3,4,1,3,2,0,0.0,neutral or dissatisfied
2879,2879,27244,Male,Loyal Customer,60,Personal Travel,Eco,1024,1,4,1,3,4,1,1,4,1,3,4,1,4,4,11,10.0,neutral or dissatisfied
2880,2880,82329,Female,Loyal Customer,29,Personal Travel,Eco,456,1,5,1,3,2,1,1,2,4,5,5,4,5,2,53,69.0,neutral or dissatisfied
2881,2881,75227,Female,Loyal Customer,41,Business travel,Eco,226,5,1,1,1,5,5,5,5,3,5,2,1,1,5,0,0.0,satisfied
2882,2882,46987,Female,Loyal Customer,41,Personal Travel,Eco,737,3,4,3,2,3,3,3,3,3,4,4,5,5,3,21,26.0,neutral or dissatisfied
2883,2883,102226,Male,Loyal Customer,49,Business travel,Business,2956,2,2,2,2,5,5,5,4,4,5,5,5,3,5,189,165.0,satisfied
2884,2884,103753,Male,Loyal Customer,53,Personal Travel,Eco Plus,251,2,5,0,5,2,0,2,2,3,3,2,2,3,2,0,16.0,neutral or dissatisfied
2885,2885,33873,Female,Loyal Customer,36,Business travel,Business,2203,5,4,5,5,2,3,5,3,3,3,3,2,3,1,0,1.0,satisfied
2886,2886,104000,Male,Loyal Customer,56,Business travel,Eco,1363,3,4,4,4,3,3,3,3,2,5,4,2,4,3,0,0.0,neutral or dissatisfied
2887,2887,10106,Male,Loyal Customer,34,Business travel,Business,391,2,5,5,5,1,4,3,2,2,2,2,3,2,2,72,67.0,neutral or dissatisfied
2888,2888,3119,Male,Loyal Customer,46,Business travel,Eco,613,5,4,3,4,5,5,5,5,1,3,4,4,3,5,0,13.0,satisfied
2889,2889,19586,Female,Loyal Customer,13,Personal Travel,Eco,160,3,4,3,2,2,3,2,2,5,5,5,3,5,2,0,0.0,neutral or dissatisfied
2890,2890,88203,Female,Loyal Customer,45,Business travel,Business,1530,5,5,5,5,4,4,4,3,3,4,3,5,3,3,0,0.0,satisfied
2891,2891,39578,Male,Loyal Customer,43,Business travel,Business,2202,2,2,2,2,4,5,4,4,4,4,4,2,4,1,0,0.0,satisfied
2892,2892,114863,Female,Loyal Customer,43,Business travel,Business,2921,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
2893,2893,118887,Female,Loyal Customer,44,Business travel,Business,2565,1,1,1,1,3,3,3,4,4,5,5,3,4,3,203,200.0,satisfied
2894,2894,119648,Male,Loyal Customer,45,Business travel,Business,2788,5,5,5,5,5,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
2895,2895,33607,Female,Loyal Customer,53,Business travel,Eco,399,5,1,1,1,4,5,4,5,5,5,5,1,5,2,0,0.0,satisfied
2896,2896,112707,Female,disloyal Customer,9,Business travel,Eco,697,4,4,4,4,5,4,5,5,3,3,4,1,4,5,22,19.0,neutral or dissatisfied
